id,code,description,category,subcategory,unit,rate
mjd-005721,PRE-0050,"Drawings",Preliminaries,General,week,23.6
mjd-005722,PRE-0051,"Camera",Preliminaries,General,nr,236
mjd-005723,PRE-0052,"Concrete Testing; cubes & tank",Preliminaries,Concrete Supply,tonne,1
mjd-005724,PRE-0053,"Concrete Testing; Loktest",Preliminaries,Concrete Supply,nr,9.44
mjd-005725,PRE-0054,"Material testing; Grading sieve tests",Preliminaries,General,nr,118
mjd-005726,PRE-0055,"Ground testing; CBR tests",Preliminaries,General,nr,590
mjd-005727,PRE-0056,"Ground testing; WAC testing; samples",Preliminaries,General,nr,295
mjd-005728,PRE-0057,"Ground testing; Full Site Investigation",Preliminaries,General,tonne,8850
mjd-005729,PRE-0058,"Party Wall Survey & Report",Preliminaries,General,tonne,5900
mjd-005730,PRE-0059,"Party Wall Survey; Schedule of Delapidations",Preliminaries,General,tonne,2360
mjd-005731,PRE-0060,"Ground level survey (Joint survey to be agreed)",Preliminaries,Joints,tonne,0
mjd-005732,PRE-0061,"Cat scan",Preliminaries,General,item,0
mjd-005733,PRE-0062,"Services scan & survey",Preliminaries,General,tonne,1208.81
mjd-005734,PRE-0063,"As-built drawings",Preliminaries,General,tonne,0
mjd-005735,PRE-0064,"Operations & Maintenace Manual",Preliminaries,General,tonne,0
mjd-005736,PRE-0065,"Survey & check existing works inherited for out of tolerance",Preliminaries,General,tonne,0
mjd-005737,PRE-0065,"PPE",Preliminaries,Health & Safety,tonne,1
mjd-005738,PRE-0066,"Tool box talks",Preliminaries,General,nr,23.6
mjd-005739,PRE-0067,"Training",Preliminaries,General,tonne,236
mjd-005740,PRE-0068,"First aid",Preliminaries,Health & Safety,nr,141.6
mjd-005741,PRE-0069,"Fire Points; bell & extinguisher",Preliminaries,General,nr,590
mjd-005742,PRE-0070,"Defibrilator",Preliminaries,General,nr,354
mjd-005743,PRE-0071,"RAMS; Risk Assessments & Method Statements",Preliminaries,General,tonne,1309.19
mjd-005744,PRE-0072,"Re-breather kits",Preliminaries,General,week,29.5
mjd-005745,PRE-0073,"Construction Phase Health & Safety Plan",Preliminaries,Health & Safety,tonne,2644.83
mjd-005746,PRE-0074,"Lifting Plan",Preliminaries,General,tonne,1719.14
mjd-005747,PRE-0075,"Site Inductions",Preliminaries,Electrical,nr,117.55
mjd-005748,PRE-0076,"Ventilation to confined spaces",Preliminaries,General,week,1180
mjd-005749,PRE-0077,"Fire escape route; S&F temporary fire doors & frames inc ironmongery and closer; to door opening to staircores",Preliminaries,Windows & Doors,nr,475.15
mjd-005750,PRE-0078,"Edge Protection / Handrails to Working Areas",Preliminaries,General,tonne,1
mjd-005759,PRE-0087,"Protection screens nr 1; hydraulic lifting; including shoes and fixings, etc Block 1; 106m perim x 35 lifts",Preliminaries,Masonry,tonne,0
mjd-005764,PRE-0092,"Provide 'lift fall gates' standard opening size; (Hire / opening / week)",Preliminaries,Fencing & Barriers,week,23.6
mjd-005767,PRE-0095,"Haki stairs (2nr) into beasement excavation",Preliminaries,Excavation,tonne,0
mjd-005768,PRE-0096,"Hoist; install",Preliminaries,Plant & Equipment,nr,0
mjd-005769,PRE-0097,"Hoist; hire",Preliminaries,Plant & Equipment,week,0
mjd-005772,PRE-0100,"Mewps",Preliminaries,General,week,0
mjd-005773,PRE-0101,"Scissor Lifts",Preliminaries,General,week,0
mjd-005774,PRE-0102,"Scaffolding",Preliminaries,Plant & Equipment,m²,0
mjd-005775,PRE-0103,"Safety lighting",Preliminaries,Temporary Services,tonne,216
mjd-005776,PRE-0104,"Task lighting",Preliminaries,Temporary Services,week,18
mjd-005777,PRE-0105,"Power; Generator, 110V site supply; fuel",Preliminaries,Temporary Services,week,117
mjd-005778,PRE-0106,"Power; Generator, 3 phase supply; fuel",Preliminaries,Temporary Services,week,437.04
mjd-005779,PRE-0107,"Power; Mains, (crane/slipform/hoist - 3phase); connections; charges",Preliminaries,Plant & Equipment,tonne,90
mjd-005780,PRE-0108,"Site temporary wiring",Preliminaries,Temporary Services,tonne,450
mjd-005781,PRE-0109,"Leads, splitter boxes; from local site supply",Preliminaries,General,week,36
mjd-005782,PRE-0110,"Water supply, stopcock & rates",Preliminaries,Temporary Services,tonne,27
mjd-005783,PRE-0111,"Distribution / Hoses",Preliminaries,General,week,4.5
mjd-005784,PRE-0112,"Small Tools",Preliminaries,General,week,118
mjd-005785,LAB-0113,"Service gang",Labour Resources,Labour Rates,week,183.15
mjd-005786,PRE-0114,"Clean & maintain welfare",Preliminaries,Site Setup,week,90
mjd-005787,PRE-0115,"Welfare Provisions (toilet rolls/soap/paper towels/tea/coffee /milk/etc)",Preliminaries,Site Setup,week,18
mjd-005788,PRE-0116,"Traffic Marshall",Preliminaries,General,week,173.25
mjd-005789,PRE-0117,"Gateman",Preliminaries,Fencing & Barriers,week,168.3
mjd-005790,PRE-0118,"Jet wash attendant",Preliminaries,General,week,158.4
mjd-005791,PRE-0119,"Check-in attendant",Preliminaries,General,week,158.4
mjd-005792,LAB-0120,"Labourer in attendance",Labour Resources,Labour Rates,week,183.15
mjd-005793,PRE-0121,"UXO banksman",Preliminaries,General,week,173.25
mjd-005794,PRE-0122,"Attendance on Geologists",Preliminaries,General,week,0
mjd-005795,PRE-0123,"Attendance on other Sub-Contractors",Preliminaries,General,week,0
mjd-005796,PRE-0124,"Haul roads; 300thk 6F2/exc/C/A",Preliminaries,Roads & Paving,m²,24.92
mjd-005797,PRE-0125,"Haul roads; tarmac (AC20) 60mm on 300 6F2 on terram",Preliminaries,Roads & Paving,m²,41.44
mjd-005799,PRE-0127,"Hardstandings; 150mm 6F2/exc & C/A",Preliminaries,General,m²,13.06
mjd-005802,PRE-0130,"Provide 1m wide temporary footpaths; 60mm DBM base course; timber edgings; on 150mm 6F2/Exc & C/A on completion",Preliminaries,Kerbs & Edgings,m,69.94
mjd-005810,PRE-0138,"Hoarding",Preliminaries,Site Setup,m,131.97
mjd-005811,PRE-0139,"EO vehicle double gate",Preliminaries,Fencing & Barriers,nr,1696.15
mjd-005812,PRE-0140,"EO pedestrian gate",Preliminaries,Fencing & Barriers,nr,617.23
mjd-005813,PRE-0141,"Heras Fencing",Preliminaries,General,m,28.93
mjd-005814,PRE-0142,"Tower Crane/transport/erect/dismantle/ancilliaries/etc",Preliminaries,Plant & Equipment,tonne,0
mjd-005816,PRE-0144,"Crane attendances:",Preliminaries,Plant & Equipment,tonne,1
mjd-005817,PRE-0145,"Slinger/Signaller (main control - ground)",Preliminaries,Signage,week,1265.55
mjd-005818,PRE-0146,"Slinger/Signaller (off sling - on deck)",Preliminaries,Signage,week,1265.55
mjd-005819,PRE-0147,"Crane Supervisor",Preliminaries,Management,week,1586.9
mjd-005820,PRE-0148,"Appointed person",Preliminaries,General,week,1719.14
mjd-005821,PRE-0149,"3 person rescue crew",Preliminaries,General,week,389.4
mjd-005822,PRE-0150,"Crane rescue equipment",Preliminaries,Plant & Equipment,week,118
mjd-005823,PRE-0151,"Crane Communications; 3nr radios & charger",Preliminaries,Plant & Equipment,week,59
mjd-005824,PRE-0152,"Lifting Plan",Preliminaries,General,tonne,2360
mjd-005825,PRE-0153,"Crane Equipment (for RC operations)",Preliminaries,Plant & Equipment,week,177
mjd-005826,PRE-0154,"Special Lifts",Preliminaries,General,week,2950
mjd-005827,PRE-0155,"Crawler Crane & operator",Preliminaries,Plant & Equipment,week,0
mjd-005828,PRE-0156,"Mobile Crane & operator",Preliminaries,Plant & Equipment,week,0
mjd-005829,PRE-0157,"Concrete pumping; mobile",Preliminaries,Dewatering,week,826
mjd-005830,PRE-0158,"Concrete pumping; static pump",Preliminaries,Dewatering,week,1003
mjd-005831,PRE-0159,"Placing boom",Preliminaries,General,week,531
mjd-005832,PRE-0160,"Forklift & Operator",Preliminaries,General,week,2430.8
mjd-005833,PRE-0161,"Conveyor",Preliminaries,General,week,2124
mjd-005834,PRE-0162,"Manual handling",Preliminaries,General,week,1200.65
mjd-005835,PRE-0163,"Haulage & Deliveries",Preliminaries,General,nr,295
mjd-005836,PRE-0164,"Provide skips",Preliminaries,General,nr,212.4
mjd-005837,PRE-0165,"Clear rubbish to skips",Preliminaries,Site Clearance,week,1200.65
mjd-005838,PRE-0166,"Road cleaning; labour",Preliminaries,Roads & Paving,week,1200.65
mjd-005839,PRE-0167,"Road sweeper; half day visits",Preliminaries,Roads & Paving,week,531
mjd-005840,PRE-0168,"Road Sweeper; full days",Preliminaries,Roads & Paving,week,885
mjd-005841,PRE-0169,"Wheel washing",Preliminaries,General,week,158.4
mjd-005842,PRE-0170,"Enviromental measures (Noise, spillages, dust, etc)",Preliminaries,General,tonne,590
mjd-005843,PRE-0171,"Concrete wash down area",Preliminaries,Concrete Supply,tonne,0
mjd-005844,PRE-0172,"Settlement tank",Preliminaries,Attenuation,week,0
mjd-005845,PRE-0173,"Silt buster",Preliminaries,General,week,0
mjd-005846,PRE-0174,"Discharge license (dewatering into sewer)",Preliminaries,Dewatering,tonne,2950
mjd-005847,PRE-0171,"Traffic (& Pedestrian) Management Plan",Preliminaries,General,tonne,1
mjd-005848,PRE-0172,"Traffic lghts, signs, barriers, heras, rd plates",Preliminaries,Reinforcement,tonne,1
mjd-005849,PRE-0173,"Rd closures, X-overs, wks o/s bndry, liason wi Stats",Preliminaries,General,tonne,1
mjd-005850,PRE-0174,"Designtd drain & service connctns, charges, etc",Preliminaries,Signage,tonne,1
mjd-005851,PRE-0175,"Council & Statutory Charges, Fees, Licences, Suspd Parkg bays",Preliminaries,General,tonne,1
mjd-005852,PRE-0176,"Permanent Works Design & Co-ordination",Preliminaries,Signage,tonne,1
mjd-005853,PRE-0177,"Reinforcement Design",Preliminaries,Reinforcement,tonne,1
mjd-005854,PRE-0178,"Reinforcement Detailing",Preliminaries,Reinforcement,tonne,1
mjd-005855,PRE-0179,"Post Tensioning Design inc rebar in slabs",Preliminaries,Reinforcement,tonne,1
mjd-005856,PRE-0180,"Temp Works Design (Formwork)",Preliminaries,Formwork,tonne,1
mjd-005857,PRE-0181,"Temp Works Design (Propping/Specialist EWS)",Preliminaries,Earthwork Support,tonne,1
mjd-005858,PRE-0182,"CDM compliance & Co-ordinator",Preliminaries,General,tonne,1
mjd-005859,PRE-0183,"Sample panel - bespoke",Preliminaries,General,tonne,1
mjd-005860,PRE-0184,"Sample panel - incorporated",Preliminaries,General,tonne,1
mjd-005861,PRE-0185,"Material samples",Preliminaries,General,tonne,1
mjd-005862,PRE-0186,"Lodging; House",Preliminaries,General,week,1770
mjd-005863,PRE-0187,"Lodging; B&B",Preliminaries,General,week,212.4
mjd-005864,PRE-0188,"Lodging; Hotel",Preliminaries,General,week,377.6
mjd-005865,PRE-0189,"Lodging; Caravan",Preliminaries,General,week,354
mjd-005866,PRE-0190,"Travel; miles",Preliminaries,General,week,0.53
mjd-005867,PRE-0191,"Travel; Minibus",Preliminaries,General,week,789.29
mjd-005868,PRE-0192,"Insurances",Preliminaries,General,tonne,1
mjd-005869,PRE-0193,"Insurances; EO for Contractors All Risk",Preliminaries,General,tonne,1
mjd-005870,PRE-0194,"Professional Indemnity Insurances",Preliminaries,General,tonne,1
mjd-005871,PRE-0195,"Performance Bond; 10%; Std ABI wording;",Preliminaries,General,ltr,0
mjd-005872,PRE-0196,"Retention Bond",Preliminaries,General,ltr,0
mjd-005873,PRE-0197,"Warranties (Manufacturers/Suppliers only)",Preliminaries,General,tonne,1
mjd-005874,PRE-0198,"Guarantees",Preliminaries,General,tonne,1
mjd-005875,PRE-0199,"External Works/Hard Landscaping/Paving re-visit",Preliminaries,Roads & Paving,tonne,1
mjd-005876,PRE-0200,"Decommission site set up and later re-establish",Preliminaries,General,tonne,0
mjd-005877,PRE-0001,"Supervision & Engineering",Preliminaries,Management,tonne,1
mjd-005878,PRE-0002,"Engineering & Technical Equipment",Preliminaries,Management,tonne,1
mjd-005879,PRE-0003,"Site office, computers, phones, etc, & storage container",Preliminaries,Attenuation,tonne,1
mjd-005880,PRE-0004,"Site Welfare, Drying Room, Canteen, Toilets, etc",Preliminaries,Site Setup,tonne,1
mjd-005881,PRE-0005,"Compound area, space for cabins, temp elect, water & drains",Preliminaries,Street Furniture,tonne,1
mjd-005882,PRE-0006,"Gantry for accomodation/storage/materials handling",Preliminaries,Attenuation,tonne,1
mjd-005883,PRE-0007,"Concrete Testing",Preliminaries,Concrete Supply,tonne,1
mjd-005884,PRE-0008,"Materials for fill / Grading sieve tests",Preliminaries,Filling,tonne,1
mjd-005885,PRE-0009,"CBR tests",Preliminaries,General,tonne,1
mjd-005886,PRE-0010,"Soils report / WAC & ICRCL analysis",Preliminaries,General,tonne,1
mjd-005887,PRE-0011,"Delapidations, Party Wall Surveys",Preliminaries,General,tonne,1
mjd-005888,PRE-0012,"Ground level survey (Joint survey to be agreed)",Preliminaries,Joints,tonne,1
mjd-005889,PRE-0013,"Equip, PPE, F Aid, T/B Talks, Training, M/Ss, R/As, etc",Preliminaries,Health & Safety,tonne,1
mjd-005890,PRE-0014,"Construction Phase Health & Safety Plan",Preliminaries,Health & Safety,tonne,1
mjd-005891,PRE-0015,"Lifting Plan, Appntd Persn/Suprvsr, Oversailing Rights",Preliminaries,General,tonne,1
mjd-005892,PRE-0016,"Site inductions",Preliminaries,Electrical,tonne,1
mjd-005893,PRE-0017,"Ventilation to confined spaces",Preliminaries,General,tonne,1
mjd-005895,PRE-0019,"Std edge Protectn left in place for x wks for following trades",Preliminaries,General,tonne,1
mjd-005896,PRE-0020,"Task Access & Working Platforms",Preliminaries,General,tonne,1
mjd-005897,PRE-0021,"Barriers to excavations",Preliminaries,Excavation,tonne,1
mjd-005898,PRE-0022,"General Access, Haki Stairs, etc",Preliminaries,General,tonne,1
mjd-005899,PRE-0023,"Scaffolding",Preliminaries,Plant & Equipment,tonne,1
mjd-005900,PRE-0024,"MEWP's",Preliminaries,General,tonne,1
mjd-005901,PRE-0025,"Hoists",Preliminaries,Plant & Equipment,tonne,1
mjd-005902,PRE-0026,"Screens to high rise frame",Preliminaries,Windows & Doors,tonne,1
mjd-005903,PRE-0027,"Safety lighting",Preliminaries,Temporary Services,tonne,1
mjd-005904,PRE-0028,"Task lighting",Preliminaries,Temporary Services,tonne,1
mjd-005905,PRE-0029,"Power (Mains/Generator), 110V site supply; temp site wiring; (crane/slipform/hoist - 3phase); connections; charges/fuel",Preliminaries,Plant & Equipment,tonne,1
mjd-005906,PRE-0030,"Leads, splitter boxes; from local site supply",Preliminaries,General,tonne,1
mjd-005907,PRE-0031,"Water supply, stopcock & rates",Preliminaries,Temporary Services,tonne,1
mjd-005908,PRE-0032,"Distribution / Hoses",Preliminaries,General,tonne,1
mjd-005909,LAB-0033,"Service gang",Labour Resources,Labour Rates,tonne,1
mjd-005910,PRE-0034,"Clean & maintain welfare",Preliminaries,Site Setup,tonne,1
mjd-005911,PRE-0035,"Traffic Marshall",Preliminaries,General,tonne,1
mjd-005912,PRE-0036,"Gatemen / Traffic Marshall",Preliminaries,Fencing & Barriers,tonne,1
mjd-005913,PRE-0037,"Check-in attendant",Preliminaries,General,tonne,1
mjd-005914,LAB-0038,"Labourers in attendance",Labour Resources,Labour Rates,tonne,1
mjd-005915,PRE-0039,"Attendance on other Sub-Contractors",Preliminaries,General,tonne,1
mjd-005916,PRE-0040,"Crane & Operator",Preliminaries,Plant & Equipment,tonne,1
mjd-005917,PRE-0041,"Slinger/Signallers, Crane Supervisor",Preliminaries,Signage,tonne,1
mjd-005918,PRE-0042,"Crane Equipment",Preliminaries,Plant & Equipment,tonne,1
mjd-005919,PRE-0043,"Special Lifts",Preliminaries,General,tonne,1
mjd-005920,PRE-0044,"Concrete pumping",Preliminaries,Dewatering,tonne,1
mjd-005921,PRE-0045,"Mechanical handling/Forklift, etc",Preliminaries,Mechanical,tonne,1
mjd-005922,PRE-0046,"Conveyor",Preliminaries,General,tonne,1
mjd-005923,PRE-0047,"Manual handling",Preliminaries,General,tonne,1
mjd-005924,PRE-0048,"Haulage & Deliveries",Preliminaries,General,tonne,1
mjd-005925,PRE-0049,"Provide skips",Preliminaries,General,tonne,1
mjd-005926,PRE-0050,"Clear rubbish to skips",Preliminaries,Site Clearance,tonne,1
mjd-005927,PRE-0051,"Wheel washing - jet wash & attendant",Preliminaries,General,tonne,1
mjd-005928,PRE-0052,"Wheel wash facility; conc hardstanding/ACO/Kerbs/drain /silt trap/water/electric",Preliminaries,Kerbs & Edgings,tonne,1
mjd-005929,PRE-0053,"Wheel wash facility; drive through bath tub, with concrete hardstanding, drain, water",Preliminaries,Concrete Supply,tonne,1
mjd-005930,PRE-0054,"Wheel wash facility; Automatic Hippo wash, with concrete hardstanding, plinth, drain, water, electric",Preliminaries,Concrete Supply,tonne,1
mjd-005931,PRE-0055,"Road sweeping - as required",Preliminaries,Roads & Paving,tonne,1
mjd-005932,PRE-0056,"Enviromental measures (Noise, spillages, dust, etc)",Preliminaries,General,tonne,1
mjd-005933,PRE-0057,"Concrete wash out area - hardstanding & skip",Preliminaries,Concrete Supply,tonne,1
mjd-005934,PRE-0058,"Concrete wash out area - hardstanding, sump & siltrap",Preliminaries,Dewatering,tonne,1
mjd-005935,PRE-0059,"Concrete wash out area - silt buster, pump & attendant",Preliminaries,Dewatering,tonne,1
mjd-005936,PRE-0060,"Discharge license (dewatering into sewer)",Preliminaries,Dewatering,tonne,1
mjd-005937,PRE-0061,"Hardstandings & Haul Roads",Preliminaries,Roads & Paving,tonne,1
mjd-005938,PRE-0062,"Hoardings, Heras, Gates, Fencing & Security",Preliminaries,Fencing & Barriers,tonne,1
mjd-005954,PRE-0078,"Lodging / Accomodation / Travel",Preliminaries,General,tonne,1
mjd-005956,PRE-0080,"Contractors All Risk",Preliminaries,General,tonne,1
mjd-005957,PRE-0081,"Professional Indemnity",Preliminaries,General,tonne,1
mjd-005959,PRE-0083,"Warranties/Guarantees (Manufacturers/Suppliers only)",Preliminaries,General,tonne,1
mjd-005960,PRE-0084,"Fixed Price Cost Allowance",Preliminaries,General,tonne,1
mjd-005961,PRE-0085,"External Works/Hard Landscaping/Paving re-visits",Preliminaries,Roads & Paving,tonne,1
mjd-005962,PRE-0086,"Decommission site set up and later re-establish",Preliminaries,General,tonne,1
mjd-005963,LAB-5963,"Working hours",Labour & Plant,General,hour,9
mjd-005964,LAB-5964,"Hrs / day",Labour & Plant,General Rates,day,45
mjd-005965,LAB-5965,"Hrs / day",Labour & Plant,General Rates,day,5
mjd-005966,LAB-5966,"28days paid",Labour & Plant,General,day,1
