id,code,description,category,subcategory,unit,rate,quantity
MJD-007089,LAB-07089,"CANTY DECK","Labour","Miscellaneous",tonne,200,0
MJD-007090,LAB-07090,"CEMENT MIXER","Labour","Miscellaneous",tonne,0,0
MJD-007091,LAB-07091,"CEMENT MIXER","Labour","Miscellaneous",tonne,100,0
MJD-007092,CON-07092,"CONCRETE SKIP","Concrete Works","Concrete Supply",tonne,0,0
MJD-007093,CON-07093,"CONCRETE SKIP 1/2M","Concrete Works","Concrete Supply",tonne,112.5,0
MJD-007094,CON-07094,"CONCRETE SKIP 1M","Concrete Works","Concrete Supply",tonne,125,0
MJD-007095,CON-07095,"CONCRETE SKIP 1.5M","Concrete Works","Concrete Supply",tonne,150,0
MJD-007096,CON-07096,"CONCRETE SKIP 2M","Concrete Works","Concrete Supply",tonne,162.5,0
MJD-007097,LAB-07097,"EASY FLOAT","Labour","Miscellaneous",tonne,0,0
MJD-007098,LAB-07098,"EASY FLOAT","Labour","Miscellaneous",tonne,50,0
MJD-007099,LAB-07099,"ELECTRIC POKER","Labour","Miscellaneous",tonne,0,0
MJD-007100,LAB-07100,"ELECTRIC POKER","Labour","Miscellaneous",tonne,100,0
MJD-007101,CON-07101,"STATIC CONCRETE PUMP","Concrete Works","Concrete Supply",tonne,0,0
MJD-007102,CON-07102,"STATIC CONCRETE PUMP","Concrete Works","Concrete Supply",tonne,700,0
MJD-007103,LAB-07103,"SPIDERBOOM","Labour","Miscellaneous",item,700,0
MJD-007104,CON-07104,"STATIC CONCRETE PUMP SP1800D","Concrete Works","Concrete Supply",tonne,900,0
MJD-007105,LAB-07105,"PLACING BOOM SB30","Labour","Miscellaneous",ltr,1000,0
MJD-007106,LAB-07106,"CORE DRILL","Labour","Miscellaneous",ltr,0,0
MJD-007107,LAB-07107,"CORE BIT UPTO 100mm","Labour","Miscellaneous",tonne,100,0
MJD-007108,LAB-07108,"CORE BIT UPTO 200mm","Labour","Miscellaneous",tonne,125,0
MJD-007109,LAB-07109,"HAND HELD CORE DRILL","Labour","Miscellaneous",ltr,125,0
MJD-007110,LAB-07110,"CORE BIT UPTO 300mm","Labour","Miscellaneous",tonne,150,0
MJD-007111,LAB-07111,"CORE DRILL","Labour","Miscellaneous",ltr,400,0
MJD-007112,LAB-07112,"COREDLESS SDS PLUS","Labour","Miscellaneous",ltr,100,0
MJD-007113,LAB-07113,"TEX SCREW GUN","Labour","Miscellaneous",tonne,100,0
MJD-007114,LAB-07114,"PADDLE DRILL","Labour","Miscellaneous",ltr,125,0
MJD-007115,LAB-07115,"SDS MAX BREAKER","Labour","Miscellaneous",item,150,0
MJD-007116,LAB-07116,"HYDRAULIC POWER PACK","Labour","Miscellaneous",ltr,0,0
MJD-007117,PLA-07117,"JCB HYDRAULIC POWER PACK","Plant","Excavation Plant",ltr,225,0
MJD-007118,LAB-07118,"MAGNETIC DRILL","Labour","Miscellaneous",tonne,0,0
MJD-007119,LAB-07119,"MAGNETIC DRILL","Labour","Miscellaneous",tonne,75,0
MJD-007120,LAB-07120,"VEHICLES","Labour","Miscellaneous",ltr,0,0
MJD-007121,LAB-07121,"2 SEATER VAN","Labour","Miscellaneous",tonne,375,0
MJD-007122,LAB-07122,"3 SEATER VAN","Labour","Miscellaneous",tonne,430,0
MJD-007123,LAB-07123,"5 SEATER VAN","Labour","Miscellaneous",tonne,500,0
MJD-007124,LAB-07124,"TRANSIT VAN","Labour","Miscellaneous",tonne,550,0
MJD-007125,LAB-07125,"9 SEATER VAN","Labour","Miscellaneous",tonne,570,0
MJD-007126,LAB-07126,"3T PICKUP","Labour","Miscellaneous",tonne,640,0
MJD-007127,PLA-07127,"7.5T LORRY","Plant","Transport",tonne,950,0
MJD-007128,PLA-07128,"LORRY HIAB","Plant","Transport",ltr,1150,0
MJD-007129,LAB-07129,"LOW LOADER","Labour","Miscellaneous",ltr,1400,0
MJD-007130,CON-07130,"CONCRETE PUMP","Concrete Works","Concrete Supply",tonne,4000,0
MJD-007131,LAB-07131,"SITE ACCOMODATION","Labour","Miscellaneous",tonne,0,0
MJD-007132,LAB-07132,"OFFICE (20FT CONTAINER)","Labour","Miscellaneous",tonne,90,0
MJD-007133,LAB-07133,"STORE (20FT CONTAINER)","Labour","Miscellaneous",tonne,60,0
MJD-007134,PLA-07134,"TOOL STORE","Plant","Tools & Equipment",tonne,20,0
MJD-007135,LAB-07135,"OASIS UNIT (<10 MEN)","Labour","Miscellaneous",tonne,180,0
MJD-007136,MAS-07136,"TOILET BLOCK","Masonry","Blockwork",tonne,150,0
MJD-007137,LAB-07137,"DRYING ROOM","Labour","Miscellaneous",drum,100,0
MJD-007138,PRE-07138,"CANTEEN","Preliminaries","Welfare Facilities",tonne,120,0
MJD-007139,ROO-07139,"SECURITY TURNSTILE","Roofing","Roof Coverings",tonne,0,0
MJD-007140,LAB-07140,"MEETING ROOM","Labour","Miscellaneous",tonne,100,0
MJD-007141,STR-07141,"CUBE SHED (10FT CONTAINER)","Structural Steel","Steel Sections",tonne,40,0
MJD-007144,GEN-07144,"Preliminaries","General Construction","Miscellaneous",ltr,0,0
MJD-007146,PRE-07146,"Contracts Manager (36wks x 1day/wk)","Preliminaries","Site Management",week,3636.6379310344823,0
MJD-007147,PRE-07147,"Site Manager","Preliminaries","Site Management",week,2644.8275862068963,0
MJD-007150,PRE-07150,"Assistant Engineer","Preliminaries","Site Management",week,1090.9913793103447,0
MJD-007152,PLA-07152,"Document Controller","Plant","Compaction Plant",week,1090.9913793103447,0
MJD-007153,GEN-07153,"Programmer/Planner","General Construction","Miscellaneous",week,1983.6206896551726,0
MJD-007154,GEN-07154,"Quantity Surveyor (36wks x 1day/wk)","General Construction","Miscellaneous",week,2065,0
MJD-007155,PRE-07155,"Safety Manager","Preliminaries","Site Management",visit,413,0
MJD-007156,GEN-07156,"visits","General Construction","Miscellaneous",visit,413,0
MJD-007157,STR-07157,"Construction Manager / Foremen","Structural Steel","Steel Sections",week,2314.224137931034,0
MJD-007158,LAB-07158,"Ganger shortfall","Labour","Labour Resources",week,743.8577586206897,0
MJD-007159,EXT-07159,"Traffic Marshall / Gateman","External Works","Fencing & Gates",week,1135.7499999999998,0
MJD-007160,GEN-07160,"Administrator","General Construction","Miscellaneous",week,885,0
MJD-007164,LAB-07164,"LABOUR","Labour","Labour Resources",ltr,0,0
MJD-007165,GEN-07165,"MATERIALS","General Construction","Miscellaneous",tonne,0,0
MJD-007180,PRE-07180,"Crane Hire Quotation","Preliminaries","Lifting Equipment",tonne,1.9834710743801656,0
MJD-007181,GEN-07181,"Quotation reference:","General Construction","Miscellaneous",tonne,1.9834710743801656,0
MJD-007182,GEN-07182,"BHHH/C/001","General Construction","Miscellaneous",item,1.9834710743801656,0
MJD-007183,GEN-07183,"man weeks","General Construction","Miscellaneous",week,1.9834710743801656,1
MJD-007184,PRE-07184,"CRANE 1","Preliminaries","Lifting Equipment",item,0,0
MJD-007185,GEN-07185,"Technical Proposal","General Construction","Miscellaneous",tonne,0,0
MJD-007186,GEN-07186,"Rate / wk","General Construction","Miscellaneous",tonne,0,0
MJD-007187,GEN-07187,"Crawlers","General Construction","Miscellaneous",ltr,0,0
MJD-007188,GEN-07188,"per 50hr week","General Construction","Miscellaneous",hour,0,0
MJD-007189,STR-07189,"Subsistance","Structural Steel","Steel Sections",tonne,0,0
MJD-007190,GEN-07190,"Transport &","General Construction","Miscellaneous",tonne,0,0
MJD-007191,GEN-07191,"Rig & Derig","General Construction","Miscellaneous",item,0,0
MJD-007192,PRE-07192,"Crane type","Preliminaries","Lifting Equipment",tonne,0,0
MJD-007193,GEN-07193,"Crawler","General Construction","Miscellaneous",ltr,0,0
MJD-007199,PRE-07199,"Crane weight","Preliminaries","Lifting Equipment",tonne,100,0
MJD-007200,GEN-07200,"inc driver","General Construction","Miscellaneous",drum,0,100
MJD-007201,GEN-07201,"Rig - E/W","General Construction","Miscellaneous",item,0,100
MJD-007202,GEN-07202,"SWL @ max radius","General Construction","Miscellaneous",ltr,3,0
MJD-007203,GEN-07203,"3.00 t","General Construction","Miscellaneous",tonne,0,0
MJD-007204,GEN-07204,"Maximum SWL","General Construction","Miscellaneous",ltr,40,0
MJD-007205,GEN-07205,"Commencing","General Construction","Miscellaneous",item,1750,0
MJD-007206,GEN-07206,"Hire period","General Construction","Miscellaneous",item,1950,0
MJD-007207,GEN-07207,"Commercial Offer","General Construction","Miscellaneous",ltr,2300,0
MJD-007208,GEN-07208,"Description.","General Construction","Miscellaneous",tonne,2800,0
MJD-007209,CRA-0001,"Deliver & rig","General Construction","Miscellaneous",nr,5882.299999999999,1
MJD-007210,CRA-0002,"De-rig & take away","General Construction","Miscellaneous",nr,5882.299999999999,2
MJD-007211,CRA-0003,"Hire Machine","General Construction","Miscellaneous",week,77500,3
MJD-007212,CRA-0004,"Operator; M-F, 50 site hours, 45 working hours","General Construction","Miscellaneous",week,20,4
MJD-007213,CRA-0005,"Operator; M-F, overtime","General Construction","Miscellaneous",hour,47.199999999999996,5
MJD-007214,CRA-0006,"Operator; Saturday morning; min 6 hours (finish 1pm)","General Construction","Miscellaneous",hour,53.099999999999994,6
MJD-007215,CRA-0007,"Operator: Saturday overtime; after 1pm","General Construction","Miscellaneous",hour,59,7
MJD-007216,CRA-0008,"Operator; Sunday morning; min 6 hours (finish 1pm)","General Construction","Miscellaneous",hour,59,8
MJD-007217,GEN-07217,"Mobiles","General Construction","Miscellaneous",hour,0,59
MJD-007218,GEN-07218,"per 10hr day","General Construction","Miscellaneous",hour,0,59
MJD-007219,GEN-07219,"per 5d week","General Construction","Miscellaneous",hour,0,59
MJD-007221,CRA-0009,"Operator: Sunday overtime; after 1pm","General Construction","Miscellaneous",hour,70.8,9
MJD-007222,GEN-07222,"inc driver","General Construction","Miscellaneous",hour,70.8,60
MJD-007223,GEN-07223,"1st week","General Construction","Miscellaneous",hour,70.8,60
MJD-007224,GEN-07224,"2nd week","General Construction","Miscellaneous",hour,70.8,1
MJD-007225,CRA-0010,"Relief operator (Hrs & O/T as Operator)","General Construction","Miscellaneous",week,1525.1499999999999,10
MJD-007226,GEN-07226,"1st day","General Construction","Miscellaneous",week,1525.1499999999999,10
MJD-007227,GEN-07227,"2nd day +","General Construction","Miscellaneous",week,1525.1499999999999,1
MJD-007228,CRA-0011,"Slinger/Signaller 1 (Hrs & O/T as Operator)","General Construction","Miscellaneous",week,1750,11
MJD-007229,CRA-0012,"Slinger/Signaller 2 (Hrs & O/T as Operator)","General Construction","Miscellaneous",week,1875,12
MJD-007230,CRA-0013,"Slinger/Signaller; Saturday am; min 6 hours (finish 1pm)","General Construction","Miscellaneous",hour,2125,13
MJD-007231,PRE-07231,"Slinger/Signaller/Crane Supervisor","Preliminaries","Lifting Equipment",week,1344.8275862068965,0
MJD-007232,CRA-0014,"EO slinger/signaller to also act as crane supervisor","Preliminaries","Lifting Equipment",week,2250,14
MJD-007233,CRA-0016,"Conc skip","General Construction","Miscellaneous",week,3000,16
MJD-007234,CRA-0017,"1000ltr tipping skip","Groundworks","Disposal",week,4000,17
MJD-007235,CRA-0018,"Chains (6m x 4 leg; 1m x 1 leg); 6 month cert only","General Construction","Miscellaneous",week,4200,18
MJD-007236,CRA-0019,"Radios x 3; including charger bank","General Construction","Miscellaneous",week,4375,19
MJD-007237,CRA-0020,"Brick forks","Masonry","Brickwork",week,4750,20
MJD-007238,CRA-0021,"Block grab","Masonry","Blockwork",week,6000,21
MJD-007239,CRA-0022,"Manrider cage","General Construction","Miscellaneous",week,6500,22
MJD-007240,CRA-0023,"Bowser & Tray","General Construction","Miscellaneous",week,8000,23
MJD-007241,CRA-0024,"Fuel per week","General Construction","Miscellaneous",week,18000,24
MJD-007242,CRA-0025,"Independent crane inspection (6 months)","Preliminaries","Lifting Equipment",nr,10200,25
MJD-007243,CRA-0026,"Training course (6 people x 1 day)","General Construction","Miscellaneous",nr,10400,26
MJD-007244,CRA-0027,"Crane mat 500mm thk (Exc, C/A, 6F2, L&C)","Preliminaries","Lifting Equipment",m²,12000,27
MJD-007245,CRA-0028,"Crane mat/spreader pads for mobile (erection & dismantle)","Preliminaries","Lifting Equipment",nr,17200,28
MJD-007246,CRA-0029,"Design of mobile crane mat (erection & dismantle)","Preliminaries","Lifting Equipment",sum,1770,29
MJD-007247,CRA-0030,"Crane mat for self erector crane","Preliminaries","Lifting Equipment",nr,5900,30
MJD-007248,CRA-0031,"Design of self erector crane mat","Preliminaries","Lifting Equipment",sum,0,31
MJD-007250,PRE-07250,"CRANE 2","Preliminaries","Lifting Equipment",item,0,0
MJD-007254,PRE-07254,"Crane weight","Preliminaries","Lifting Equipment",tonne,60,0
MJD-007255,GEN-07255,"SWL @ max radius","General Construction","Miscellaneous",ltr,5,0
MJD-007256,GEN-07256,"5.00 t","General Construction","Miscellaneous",tonne,0,0
MJD-007257,GEN-07257,"Maximum SWL","General Construction","Miscellaneous",ltr,7.5,0
MJD-007258,GEN-07258,"7.50 t","General Construction","Miscellaneous",tonne,0,0
MJD-007259,GEN-07259,"Commencing","General Construction","Miscellaneous",item,0,0
MJD-007260,GEN-07260,"Hire period","General Construction","Miscellaneous",item,0,0
MJD-007261,GEN-07261,"Commercial Offer","General Construction","Miscellaneous",ltr,0,0
MJD-007262,GEN-07262,"Description.","General Construction","Miscellaneous",tonne,0,0
MJD-007263,CRA-0001,"Deliver & rig","General Construction","Miscellaneous",nr,2124,1
MJD-007264,CRA-0002,"De-rig & take away","General Construction","Miscellaneous",nr,2124,2
MJD-007265,CRA-0003,"Hire Machine","General Construction","Miscellaneous",week,39000,3
MJD-007266,GEN-07266,"Hire Machine","General Construction","Miscellaneous",day,2537,0
MJD-007267,CRA-0004,"Operator; M-F, 50 site hours, 45 working hours","General Construction","Miscellaneous",week,0,4
MJD-007273,CRA-0010,"Relief operator (Hrs & O/T as Operator)","General Construction","Miscellaneous",week,1475,10
MJD-007274,CRA-0011,"Slinger/Signaller 1 (Hrs & O/T as Operator)","General Construction","Miscellaneous",week,1239,11
MJD-007276,CRA-0013,"Slinger/Signaller; Saturday am; min 6 hours (finish 1pm)","General Construction","Miscellaneous",hour,47.199999999999996,13
MJD-007277,CRA-0014,"EO slinger/signaller to also act as crane supervisor","Preliminaries","Lifting Equipment",week,236,14
MJD-007278,CRA-0016,"Conc skip","General Construction","Miscellaneous",week,59,16
MJD-007279,CRA-0017,"1000ltr tipping skip","Groundworks","Disposal",week,59,17
MJD-007280,CRA-0018,"Chains (6m x 4 leg; 1m x 1 leg); 6 month cert only","General Construction","Miscellaneous",week,59,18
MJD-007281,CRA-0019,"Radios x 3; including charger bank","General Construction","Miscellaneous",week,59,19
MJD-007282,CRA-0020,"Brick forks","Masonry","Brickwork",week,59,20
MJD-007283,CRA-0021,"Block grab","Masonry","Blockwork",week,59,21
MJD-007285,CRA-0023,"Bowser & Tray","General Construction","Miscellaneous",week,59,23
MJD-007286,CRA-0024,"Fuel per week","General Construction","Miscellaneous",week,472,24
MJD-007287,CRA-0025,"Independent crane inspection (6 months)","Preliminaries","Lifting Equipment",nr,708,25
MJD-007288,CRA-0026,"Training course (6 people x 1 day)","General Construction","Miscellaneous",nr,4130,26
MJD-007289,PRE-07289,"Crane mat 500mm thk (Exc, C/A, 6F2, L&C)","Preliminaries","Lifting Equipment",m²,0,0
MJD-007290,CRA-0027,"Crane mat/spreader pads for mobile (erection & dismantle)","Preliminaries","Lifting Equipment",nr,885,27
MJD-007295,GEN-07295,"GENERAL","General Construction","Miscellaneous",ltr,0,0
MJD-007296,CRA-0001,"Appointed Person","General Construction","Miscellaneous",week,1500,1
MJD-007297,CRA-0002,"Crane Supervisor","Preliminaries","Lifting Equipment",week,1250,2
MJD-007298,CRA-0003,"Crane Co-ordinator","Preliminaries","Lifting Equipment",week,0,3
MJD-007299,CRA-0004,"Oversailing; agreements & fees","General Construction","Miscellaneous",sum,0,4
MJD-007301,CRA-0005,"Railway permissions; permits, agreements & fees","Structural Steel","Cold Formed Steel",sum,0,5
MJD-007304,CRA-0007,"Road closures; Permits / Traffic management / Fees","General Construction","Miscellaneous",sum,17700,7
MJD-007305,CRA-0008,"Insurance; any & all liabilities; crane, personel & operations","Preliminaries","Lifting Equipment",sum,0,8
MJD-007307,CRA-0009,"Rescue Crew (3nr) in attendance at all times (EO)","General Construction","Miscellaneous",week,354,9
MJD-007308,CRA-0010,"Self decending kit","General Construction","Miscellaneous",sum,2360,10
MJD-007309,CRA-0011,"Manrider cage","General Construction","Miscellaneous",sum,5900,11
MJD-007310,CRA-0012,"Stretcher / rescue cage","General Construction","Miscellaneous",sum,3540,12
MJD-007311,CRA-0013,"Gotcha harness","General Construction","Miscellaneous",sum,708,13
MJD-007312,GEN-07312,"O/Hs & P","General Construction","Miscellaneous",item,27471.6,0
MJD-007313,GEN-07313,"Terms of Hire:","General Construction","Miscellaneous",tonne,0,0
MJD-007314,CRA-0001,"Extended tower crane hire is available at the rates above and subject to CPA Model Conditions (July 2011) together with Supplementary Conditions (December 2012)","Structural Steel","Steel Sections",tonne,0,1
MJD-007315,CRA-0002,"Bank Holidays and Industry Holidays if not worked will be be charged at machine rate only","General Construction","Miscellaneous",nr,0,2
MJD-007316,CRA-0003,"Erection and dismantle costs do not include for non standard crane outrigger mats. Any additional mats required will be charged extra at cost plus 15%","Preliminaries","Lifting Equipment",nr,0,3
MJD-007317,CRA-0004,"Crane accessories are offered on a simple hire basis and do not include for any maintenance or service provisions. Should this be required, maintenance visits will be chargeable at cost plus 15%","Preliminaries","Lifting Equipment",nr,0,4
MJD-007318,CRA-0005,"Upon return, any loss or damage (outside of normal wear and tear) caused to the crane or accesories will be charged at cost plus 15%","Preliminaries","Lifting Equipment",nr,0,5
MJD-007319,CRA-0006,"Tower crane base bolts & nuts that have been submerged in water during the hire duration will be deemed un-servicable and will not be used again. Consequently the hirer will be charged for the replacements at cost plus 15%","Structural Steel","Steel Sections",nr,0,6
MJD-007320,CRA-0007,"Price excludes VAT, which will be added at the current rate.","General Construction","Miscellaneous",tonne,0,7
MJD-007321,CRA-0008,"Crane hire costs will be invoiced monthly. Payment of invoices is to be made within 28 days from the date of invoice.","Preliminaries","Lifting Equipment",tonne,0,8
MJD-007322,CRA-0009,"Cranes are quoted subject to availability. The hirer must notify the owner at the earliest opportunity of the dates and durations that he requires, to ensure the crane or cranes can be reserved for hire.","Structural Steel","Steel Sections",nr,0,9
MJD-007323,CRA-0010,"The payment of driver bonuses are at the discretion of the hirer. If a bonus payment is is entered on the weekly timesheet, an additional 15% will be added to the invoice to cover NI contributions and admin.","Concrete Works","Reinforcement",tonne,0,10
MJD-007324,CRA-0011,"Tower crane sections will be delivered in a safe & clean condition. If upon re-inspection of the crane when it is returned, the sections are found to be contaminated by building materials or paint, etc, the hirer will be charged for any necessary cleaning or painting costs plus 15%.","Groundworks","Remediation",tonne,0,11
MJD-007325,CRA-0012,"If the actual hire period is less than the period stated in the offer, we reserve the right to review the machine hire rate and may back date the charges from the commencement of the hire, including erection and dismantle costs.","General Construction","Miscellaneous",tonne,0,12
MJD-007326,CRA-0013,"Statutory examinations and inspections must be accomodated within normal working hours. Additional costs arising from out of hours work will be charged at cost plus 15%","General Construction","Miscellaneous",nr,0,13
MJD-007327,CRA-0014,"The signature on the weekly time sheet by your representative, represents acceptance on your behalf of the stated hours & you will be charged accordingly.","General Construction","Miscellaneous",tonne,0,14
MJD-007328,CRA-0015,"Any delays experienced on site whilst erecting or dismantling the crane, due to causes beyond our control, will be charged at the hourly rate or cost plus 15%","Preliminaries","Lifting Equipment",tonne,0,15
MJD-007329,CRA-0016,"Any costs incurred due to delays caused by local restrictions, enviromental considerations, Local or Statutory Authority regulations or noise prohibitions or agreements, etc, will be charged at the hourly rate or cost plus 15%.","General Construction","Miscellaneous",nr,0,16
MJD-007330,GEN-07330,"Client Responsibilties & Attendances","General Construction","Miscellaneous",tonne,0,0
MJD-007331,CRA-0017,"Provision of a suitable power supply terminating in a switched fused isolator box at the base of the crane, prior to the installation of the crane and in accordance with the current IEE working regulations.","Electrical","Small Power",tonne,0,17
MJD-007332,CRA-0018,"Provide a suitable earth connection / protection for the crane, ideally incorporated into the design of the crane foundation. If generators are to be used, these are also to be suitably earthed.","Preliminaries","Lifting Equipment",tonne,0,18
